id,agent,user,user_id,repo_id,html_url,api_url,status,http_status,additions,deletions,changed_files,commits,author_association,draft,maintainer_can_modify,github_merged,github_state,rate_limit_remaining,rate_limit_reset,fetched_at,error
3185563792,OpenAI_Codex,SpikeViper,13040402,304714369,https://github.com/Valour-Software/Valour/pull/1276,https://api.github.com/repos/Valour-Software/Valour/pulls/1276,ok,200,184,0,1,1,MEMBER,False,False,True,closed,3323,1780523753,2026-06-03T21:43:29.872612+00:00,
3119656059,OpenAI_Codex,puncsky,1387285,793852040,https://github.com/cuckoo-network/cuckoo/pull/23,https://api.github.com/repos/cuckoo-network/cuckoo/pulls/23,ok,200,16,16,15,1,CONTRIBUTOR,False,False,True,closed,3322,1780523753,2026-06-03T21:43:30.998497+00:00,
3070594126,OpenAI_Codex,suin,855338,228538361,https://github.com/yytypescript/book/pull/980,https://api.github.com/repos/yytypescript/book/pulls/980,ok,200,16,0,1,1,CONTRIBUTOR,False,False,True,closed,3321,1780523753,2026-06-03T21:43:31.966748+00:00,
3151404814,OpenAI_Codex,lukaszsamson,1078186,126747237,https://github.com/elixir-lsp/elixir_sense/pull/321,https://api.github.com/repos/elixir-lsp/elixir_sense/pulls/321,ok,200,5,0,1,1,COLLABORATOR,False,False,True,closed,3320,1780523753,2026-06-03T21:43:32.972718+00:00,
3134886470,OpenAI_Codex,jmoseley,4382100,899766976,https://github.com/gensx-inc/gensx/pull/757,https://api.github.com/repos/gensx-inc/gensx/pulls/757,ok,200,282,90,19,5,CONTRIBUTOR,False,False,False,open,3319,1780523753,2026-06-03T21:43:34.070961+00:00,
3172295755,OpenAI_Codex,cmpadden,5807118,131619646,https://github.com/dagster-io/dagster/pull/30860,https://api.github.com/repos/dagster-io/dagster/pulls/30860,ok,200,1,1,1,1,CONTRIBUTOR,False,False,True,closed,3318,1780523753,2026-06-03T21:43:35.078907+00:00,
3273243547,Claude_Code,jdx,216188,586920414,https://github.com/jdx/mise/pull/5828,https://api.github.com/repos/jdx/mise/pulls/5828,ok,200,17,2,1,1,OWNER,False,False,True,closed,3317,1780523753,2026-06-03T21:43:35.925289+00:00,
3128547569,OpenAI_Codex,demchenkoalex,14123304,291527180,https://github.com/flyerhq/flutter_chat_ui/pull/811,https://api.github.com/repos/flyerhq/flutter_chat_ui/pulls/811,ok,200,1,1,1,1,MEMBER,False,False,True,closed,3316,1780523753,2026-06-03T21:43:36.931796+00:00,
3220543847,OpenAI_Codex,alexanmtz,88840,87405108,https://github.com/worknenjoy/gitpay/pull/1239,https://api.github.com/repos/worknenjoy/gitpay/pulls/1239,ok,200,842,677,17,2,MEMBER,False,False,True,closed,3315,1780523753,2026-06-03T21:43:38.168874+00:00,
3275019287,OpenAI_Codex,3rdIteration,2230318,197336679,https://github.com/3rdIteration/btcrecover/pull/614,https://api.github.com/repos/3rdIteration/btcrecover/pulls/614,ok,200,16,2,2,1,OWNER,False,False,True,closed,3314,1780523753,2026-06-03T21:43:39.099732+00:00,
3116668417,OpenAI_Codex,shinnku-nikaidou,74663709,360211540,https://github.com/shinnku-nikaidou/shinnku-com/pull/150,https://api.github.com/repos/shinnku-nikaidou/shinnku-com/pulls/150,ok,200,113,2,1,1,OWNER,False,False,True,closed,3313,1780523753,2026-06-03T21:43:40.217418+00:00,
3188641922,OpenAI_Codex,shige,844012,845317529,https://github.com/giselles-ai/giselle/pull/1277,https://api.github.com/repos/giselles-ai/giselle/pulls/1277,ok,200,38,24,3,2,MEMBER,False,False,True,closed,3312,1780523753,2026-06-03T21:43:41.240218+00:00,
3090121557,OpenAI_Codex,peter-lawrey,1070321,31261879,https://github.com/OpenHFT/Chronicle-Values/pull/70,https://api.github.com/repos/OpenHFT/Chronicle-Values/pulls/70,ok,200,54,0,3,1,MEMBER,False,False,True,closed,3311,1780523753,2026-06-03T21:43:42.574822+00:00,
3080247534,OpenAI_Codex,ObservedObserver,22167673,664464684,https://github.com/Kanaries/GWalkR/pull/50,https://api.github.com/repos/Kanaries/GWalkR/pulls/50,ok,200,76,7,5,1,MEMBER,False,False,True,closed,3310,1780523753,2026-06-03T21:43:43.692909+00:00,
3130408366,OpenAI_Codex,alehander92,830715,921671178,https://github.com/metacraft-labs/codetracer/pull/210,https://api.github.com/repos/metacraft-labs/codetracer/pulls/210,ok,200,101,27,4,1,CONTRIBUTOR,False,False,True,closed,3309,1780523753,2026-06-03T21:43:44.698647+00:00,
3088358503,OpenAI_Codex,EricLBuehler,65165915,763774926,https://github.com/EricLBuehler/mistral.rs/pull/1366,https://api.github.com/repos/EricLBuehler/mistral.rs/pulls/1366,ok,200,18,0,2,1,OWNER,False,False,True,closed,3308,1780523753,2026-06-03T21:43:45.643721+00:00,
3071799653,OpenAI_Codex,Rello,13385119,213728552,https://github.com/Rello/analytics/pull/454,https://api.github.com/repos/Rello/analytics/pulls/454,ok,200,7,7,1,1,OWNER,False,False,True,closed,3307,1780523753,2026-06-03T21:43:46.569464+00:00,
3247392737,OpenAI_Codex,bmander,51985,122162,https://github.com/bmander/graphserver/pull/43,https://api.github.com/repos/bmander/graphserver/pulls/43,ok,200,107,83,1,1,OWNER,False,False,True,closed,3306,1780523753,2026-06-03T21:43:47.590043+00:00,
3139435794,OpenAI_Codex,Sls0n,102340248,663834147,https://github.com/Sls0n/Prismify/pull/24,https://api.github.com/repos/Sls0n/Prismify/pulls/24,ok,200,1,1,1,1,OWNER,False,False,True,closed,3305,1780523753,2026-06-03T21:43:48.507718+00:00,
3174125763,OpenAI_Codex,toyamarinyon,535254,845317529,https://github.com/giselles-ai/giselle/pull/1222,https://api.github.com/repos/giselles-ai/giselle/pulls/1222,ok,200,25,7,1,1,CONTRIBUTOR,False,False,True,closed,3304,1780523753,2026-06-03T21:43:50.056753+00:00,
3131848679,OpenAI_Codex,pavpanchekha,30707,13683952,https://github.com/herbie-fp/herbie/pull/1260,https://api.github.com/repos/herbie-fp/herbie/pulls/1260,ok,200,5,6,1,1,CONTRIBUTOR,False,False,True,closed,3303,1780523753,2026-06-03T21:43:51.114255+00:00,
3090126527,OpenAI_Codex,zeroliu,226076,621575252,https://github.com/logancyang/obsidian-copilot/pull/1497,https://api.github.com/repos/logancyang/obsidian-copilot/pulls/1497,ok,200,1090,1042,68,10,COLLABORATOR,False,False,True,closed,3302,1780523753,2026-06-03T21:43:52.214061+00:00,
3151212914,OpenAI_Codex,steebchen,5013932,965250949,https://github.com/theopenco/llmgateway/pull/357,https://api.github.com/repos/theopenco/llmgateway/pulls/357,ok,200,27,27,4,1,MEMBER,False,False,True,closed,3301,1780523753,2026-06-03T21:43:53.118326+00:00,
3089516222,OpenAI_Codex,jcputney,42720634,220823889,https://github.com/jcputney/scorm-again/pull/976,https://api.github.com/repos/jcputney/scorm-again/pulls/976,ok,200,21,0,2,1,OWNER,False,False,True,closed,3300,1780523753,2026-06-03T21:43:54.038874+00:00,
3250808281,Cursor,EunjuYang,17588671,249615315,https://github.com/nnstreamer/nntrainer/pull/3345,https://api.github.com/repos/nntrainer/nntrainer/pulls/3345,ok,200,6028,0,37,10,CONTRIBUTOR,True,False,False,closed,3298,1780523753,2026-06-03T21:43:55.991353+00:00,
3138629099,OpenAI_Codex,nicarq,1622112,685141528,https://github.com/dcSpark/shinkai-local-ai-agents/pull/986,https://api.github.com/repos/dcSpark/shinkai-local-ai-agents/pulls/986,ok,200,30,5,1,1,CONTRIBUTOR,False,False,False,closed,3297,1780523753,2026-06-03T21:43:57.115887+00:00,
3137830799,Cursor,AbhiPrasad,18689448,3328572,https://github.com/getsentry/sentry-javascript/pull/16557,https://api.github.com/repos/getsentry/sentry-javascript/pulls/16557,ok,200,171,2,4,9,CONTRIBUTOR,False,False,True,closed,3296,1780523753,2026-06-03T21:43:58.290071+00:00,
3209373025,Claude_Code,mikearnaldi,24249610,901089955,https://github.com/Effect-TS/effect-smol/pull/247,https://api.github.com/repos/Effect-TS/effect-smol/pulls/247,ok,200,1844,0,5,3,MEMBER,False,False,True,closed,3295,1780523753,2026-06-03T21:43:59.266283+00:00,
3090772143,OpenAI_Codex,peter-lawrey,1070321,13050340,https://github.com/OpenHFT/Java-Runtime-Compiler/pull/157,https://api.github.com/repos/OpenHFT/Java-Runtime-Compiler/pulls/157,ok,200,2,0,1,1,MEMBER,False,False,True,closed,3294,1780523753,2026-06-03T21:44:00.193445+00:00,
3226140720,OpenAI_Codex,dlwh,9633,658914776,https://github.com/stanford-crfm/haliax/pull/171,https://api.github.com/repos/marin-community/haliax/pulls/171,ok,200,9,9,8,1,MEMBER,False,False,True,closed,3292,1780523753,2026-06-03T21:44:01.525037+00:00,
3116693250,OpenAI_Codex,janbjorge,16663421,788904329,https://github.com/janbjorge/pgqueuer/pull/397,https://api.github.com/repos/janbjorge/pgqueuer/pulls/397,ok,200,1,1,1,2,OWNER,False,False,True,closed,3291,1780523753,2026-06-03T21:44:02.743976+00:00,
3078351281,OpenAI_Codex,felixtrz,11973041,720999772,https://github.com/elixr-games/elics/pull/22,https://api.github.com/repos/elixr-games/elics/pulls/22,ok,200,54,43,2,1,COLLABORATOR,False,False,True,closed,3290,1780523753,2026-06-03T21:44:03.627425+00:00,
3070333952,OpenAI_Codex,creatorrr,931887,781914762,https://github.com/julep-ai/julep/pull/1373,https://api.github.com/repos/julep-ai/julep/pulls/1373,ok,200,14,5,4,8,CONTRIBUTOR,False,False,True,closed,3289,1780523753,2026-06-03T21:44:04.591917+00:00,
3096785905,OpenAI_Codex,gcarleo,28149892,130741783,https://github.com/netket/netket/pull/2054,https://api.github.com/repos/netket/netket/pulls/2054,ok,200,47,52,1,2,MEMBER,False,False,True,closed,3288,1780523753,2026-06-03T21:44:05.817582+00:00,
3116482876,OpenAI_Codex,CaptainJeff,2991673,633262635,https://github.com/onyx-dot-app/onyx/pull/4823,https://api.github.com/repos/onyx-dot-app/onyx/pulls/4823,ok,200,1031,48,20,13,CONTRIBUTOR,False,False,False,closed,3287,1780523753,2026-06-03T21:44:07.223290+00:00,
3155619434,OpenAI_Codex,ArneDeutsch,30502733,873235545,https://github.com/operaton/operaton/pull/912,https://api.github.com/repos/operaton/operaton/pulls/912,ok,200,107,333,17,2,CONTRIBUTOR,False,False,True,closed,3286,1780523753,2026-06-03T21:44:08.699918+00:00,
3164583819,OpenAI_Codex,nicarq,1622112,685141528,https://github.com/dcSpark/shinkai-local-ai-agents/pull/1040,https://api.github.com/repos/dcSpark/shinkai-local-ai-agents/pulls/1040,ok,200,4,4,3,1,CONTRIBUTOR,False,False,False,closed,3285,1780523753,2026-06-03T21:44:10.029365+00:00,
3128508221,OpenAI_Codex,simonw,9599,731319430,https://github.com/simonw/llm-gemini/pull/96,https://api.github.com/repos/simonw/llm-gemini/pulls/96,ok,200,41,8,2,2,OWNER,False,False,False,closed,3284,1780523753,2026-06-03T21:44:10.938104+00:00,
3073080106,OpenAI_Codex,DivineOmega,650645,130364449,https://github.com/DivineOmega/uxdm/pull/42,https://api.github.com/repos/Jord-JD/uxdm/pulls/42,ok,200,25,0,1,1,OWNER,False,False,False,closed,3282,1780523753,2026-06-03T21:44:12.389152+00:00,
3078514459,OpenAI_Codex,jordanl17,20559627,79375056,https://github.com/sanity-io/sanity/pull/9464,https://api.github.com/repos/sanity-io/sanity/pulls/9464,ok,200,152,0,6,1,MEMBER,True,False,False,closed,3281,1780523753,2026-06-03T21:44:13.770509+00:00,
3139162536,OpenAI_Codex,sanand0,63734,845345091,https://github.com/sanand0/tools-in-data-science-public/pull/28,https://api.github.com/repos/sanand0/tools-in-data-science-public/pulls/28,ok,200,187,2,4,2,OWNER,False,False,True,closed,3280,1780523753,2026-06-03T21:44:14.634253+00:00,
3210322442,OpenAI_Codex,will-holley,8657791,633927609,https://github.com/promptfoo/promptfoo/pull/4790,https://api.github.com/repos/promptfoo/promptfoo/pulls/4790,ok,200,121,113,2,2,CONTRIBUTOR,True,False,False,closed,3279,1780523753,2026-06-03T21:44:16.156947+00:00,
3083493678,OpenAI_Codex,peter-lawrey,1070321,12974177,https://github.com/OpenHFT/Java-Thread-Affinity/pull/155,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity/pulls/155,ok,200,17,2,1,1,MEMBER,False,False,True,closed,3278,1780523753,2026-06-03T21:44:17.695690+00:00,
3222821687,Cursor,imbhargav5,2936644,156734327,https://github.com/imbhargav5/rooks/pull/1798,https://api.github.com/repos/imbhargav5/rooks/pulls/1798,ok,200,1127,1,5,6,OWNER,False,False,True,closed,3277,1780523753,2026-06-03T21:44:18.831237+00:00,
3147575712,OpenAI_Codex,ToJen,13075885,840500420,https://github.com/swarmzero/swarmzero/pull/34,https://api.github.com/repos/swarmzero/swarmzero/pulls/34,ok,200,356,3,5,4,CONTRIBUTOR,False,False,True,closed,3276,1780523753,2026-06-03T21:44:19.978498+00:00,
3238491477,Claude_Code,mikkihugo,17744793,995029641,https://github.com/ruvnet/claude-flow/pull/349,https://api.github.com/repos/ruvnet/ruflo/pulls/349,ok,200,22,2,1,1,NONE,False,False,False,closed,3274,1780523753,2026-06-03T21:44:21.394722+00:00,
3071630641,OpenAI_Codex,ilyabo,351828,750789159,https://github.com/sqlrooms/sqlrooms/pull/57,https://api.github.com/repos/sqlrooms/sqlrooms/pulls/57,ok,200,287,0,17,1,COLLABORATOR,True,False,False,closed,3273,1780523753,2026-06-03T21:44:22.813635+00:00,
3070722389,OpenAI_Codex,marcklingen,2834609,643978507,https://github.com/langfuse/langfuse-docs/pull/1535,https://api.github.com/repos/langfuse/langfuse-docs/pulls/1535,ok,200,9,9,2,1,MEMBER,False,False,True,closed,3272,1780523753,2026-06-03T21:44:24.258909+00:00,
3086906649,OpenAI_Codex,davegaeddert,649496,617269166,https://github.com/dropseed/plain/pull/39,https://api.github.com/repos/dropseed/plain/pulls/39,ok,200,1,4,1,1,MEMBER,False,False,True,closed,3271,1780523753,2026-06-03T21:44:25.271156+00:00,
3170264702,OpenAI_Codex,samuelstroschein,35429197,394757291,https://github.com/opral/monorepo/pull/3610,https://api.github.com/repos/opral/inlang/pulls/3610,ok,200,150,9,13,1,MEMBER,False,False,True,closed,3269,1780523753,2026-06-03T21:44:26.592633+00:00,
3231343587,OpenAI_Codex,wieslawsoltes,2297442,216883277,https://github.com/wieslawsoltes/Svg.Skia/pull/341,https://api.github.com/repos/wieslawsoltes/Svg.Skia/pulls/341,ok,200,47,6,1,1,OWNER,False,False,True,closed,3268,1780523753,2026-06-03T21:44:27.576410+00:00,
3244182281,OpenAI_Codex,wieslawsoltes,2297442,216883277,https://github.com/wieslawsoltes/Svg.Skia/pull/351,https://api.github.com/repos/wieslawsoltes/Svg.Skia/pulls/351,ok,200,196,29,3,1,OWNER,False,False,True,closed,3267,1780523753,2026-06-03T21:44:28.656023+00:00,
3221266230,Cursor,louis030195,25003283,964314175,https://github.com/mediar-ai/terminator/pull/190,https://api.github.com/repos/mediar-ai/terminator/pulls/190,ok,200,6154,266,99,13,CONTRIBUTOR,False,False,False,closed,3266,1780523753,2026-06-03T21:44:29.898655+00:00,
3223222184,Cursor,ay-rod,74830628,919987810,https://github.com/useautumn/autumn/pull/103,https://api.github.com/repos/useautumn/autumn/pulls/103,ok,200,1,1,1,1,COLLABORATOR,False,False,True,closed,3265,1780523753,2026-06-03T21:44:30.815897+00:00,
3133378069,OpenAI_Codex,johnwalley,981531,400759551,https://github.com/johnwalley/allotment/pull/858,https://api.github.com/repos/johnwalley/allotment/pulls/858,ok,200,1,1,1,1,OWNER,False,False,True,closed,3264,1780523753,2026-06-03T21:44:32.039165+00:00,
3149990197,OpenAI_Codex,ltwlf,965766,224980941,https://github.com/ltwlf/json-diff-ts/pull/265,https://api.github.com/repos/ltwlf/json-diff-ts/pulls/265,ok,200,3591,2892,2,1,OWNER,False,False,True,closed,3263,1780523753,2026-06-03T21:44:33.256524+00:00,
3147721605,Claude_Code,tomoish,103555868,986421638,https://github.com/anthropics/claude-code-action/pull/174,https://api.github.com/repos/anthropics/claude-code-action/pulls/174,ok,200,25,2,3,2,CONTRIBUTOR,False,False,False,closed,3262,1780523753,2026-06-03T21:44:35.026486+00:00,
3138396420,OpenAI_Codex,BrianHung,15721634,721069510,https://github.com/ironcalc/IronCalc/pull/378,https://api.github.com/repos/ironcalc/IronCalc/pulls/378,ok,200,136,2,7,3,CONTRIBUTOR,False,False,False,closed,3261,1780523753,2026-06-03T21:44:36.325793+00:00,
3156267045,Cursor,ChmaraX,32128755,400215964,https://github.com/novuhq/novu/pull/8546,https://api.github.com/repos/novuhq/novu/pulls/8546,ok,200,1,2,1,2,CONTRIBUTOR,False,False,True,closed,3260,1780523753,2026-06-03T21:44:37.408422+00:00,
3144966549,OpenAI_Codex,AgentEnder,6933928,100061716,https://github.com/nrwl/nx/pull/31593,https://api.github.com/repos/nrwl/nx/pulls/31593,ok,200,190,0,2,1,MEMBER,True,False,False,closed,3259,1780523753,2026-06-03T21:44:38.478932+00:00,
3227725875,OpenAI_Codex,simba-git,64661186,958026130,https://github.com/featureform/enrichmcp/pull/146,https://api.github.com/repos/featureform/enrichmcp/pulls/146,ok,200,42,10,5,1,CONTRIBUTOR,False,False,True,closed,3258,1780523753,2026-06-03T21:44:39.454504+00:00,
3215654041,OpenAI_Codex,sebdah,856108,77579241,https://github.com/sebdah/goldie/pull/49,https://api.github.com/repos/sebdah/goldie/pulls/49,ok,200,14,2,2,1,OWNER,True,False,False,closed,3257,1780523753,2026-06-03T21:44:40.709192+00:00,
3134945953,OpenAI_Codex,joamag,25441,565750987,https://github.com/joamag/boytacean/pull/24,https://api.github.com/repos/joamag/boytacean/pulls/24,ok,200,325,52,10,6,OWNER,False,False,False,closed,3256,1780523753,2026-06-03T21:44:41.598870+00:00,
3140922437,OpenAI_Codex,Kitenite,31864905,820087727,https://github.com/onlook-dev/onlook/pull/2166,https://api.github.com/repos/onlook-dev/onlook/pulls/2166,ok,200,54,3,3,4,CONTRIBUTOR,False,False,False,closed,3255,1780523753,2026-06-03T21:44:43.195983+00:00,
3079815653,OpenAI_Codex,AlexGladkov,17588191,396478043,https://github.com/AlexGladkov/JetHabit/pull/24,https://api.github.com/repos/AlexGladkov/JetHabit/pulls/24,ok,200,4,4,2,1,OWNER,False,False,False,open,3254,1780523753,2026-06-03T21:44:44.511167+00:00,
3122285142,OpenAI_Codex,claudfuen,26839654,917358773,https://github.com/trycompai/comp/pull/800,https://api.github.com/repos/trycompai/comp/pulls/800,ok,200,13,12,1,1,CONTRIBUTOR,False,False,False,closed,3253,1780523753,2026-06-03T21:44:45.582696+00:00,
3119415188,OpenAI_Codex,miguel5612,18131167,170540207,https://github.com/miguel5612/MQSensorsLib/pull/84,https://api.github.com/repos/miguel5612/MQSensorsLib/pulls/84,ok,200,86,27,3,1,OWNER,False,False,True,closed,3252,1780523753,2026-06-03T21:44:46.577053+00:00,
3148203108,OpenAI_Codex,obi1kenobi,2348618,513328880,https://github.com/obi1kenobi/cargo-semver-checks/pull/1310,https://api.github.com/repos/obi1kenobi/cargo-semver-checks/pulls/1310,ok,200,11,13,2,1,OWNER,False,False,True,closed,3251,1780523753,2026-06-03T21:44:47.606917+00:00,
3197015420,OpenAI_Codex,lzell,35940,813857006,https://github.com/lzell/AIProxySwift/pull/182,https://api.github.com/repos/lzell/AIProxySwift/pulls/182,ok,200,1063,1122,13,13,OWNER,False,False,True,closed,3250,1780523753,2026-06-03T21:44:48.675150+00:00,
3206399480,OpenAI_Codex,Rello,13385119,213728552,https://github.com/Rello/analytics/pull/509,https://api.github.com/repos/Rello/analytics/pulls/509,ok,200,37,2,3,1,OWNER,False,False,False,closed,3249,1780523753,2026-06-03T21:44:49.851571+00:00,
3173207586,OpenAI_Codex,Torantulino,22963551,614765452,https://github.com/Significant-Gravitas/AutoGPT/pull/10225,https://api.github.com/repos/Significant-Gravitas/AutoGPT/pulls/10225,ok,200,1,1,1,2,MEMBER,False,False,False,closed,3248,1780523753,2026-06-03T21:44:51.603460+00:00,
3264193798,OpenAI_Codex,jgur-psyops,91919816,574986155,https://github.com/mrgnlabs/marginfi-v2/pull/369,https://api.github.com/repos/0dotxyz/marginfi-v2/pulls/369,ok,200,61,10,7,2,CONTRIBUTOR,False,False,True,closed,3246,1780523753,2026-06-03T21:44:52.815034+00:00,
3074644944,OpenAI_Codex,mantikoros,95266179,433321004,https://github.com/manifoldmarkets/manifold/pull/3585,https://api.github.com/repos/manifoldmarkets/manifold/pulls/3585,ok,200,26,0,3,1,COLLABORATOR,False,False,False,closed,3245,1780523753,2026-06-03T21:44:54.151849+00:00,
3070069654,OpenAI_Codex,joshuafuller,6954640,280296762,https://github.com/joshuafuller/ATAK-Maps/pull/36,https://api.github.com/repos/joshuafuller/ATAK-Maps/pulls/36,ok,200,1,1,1,1,OWNER,False,False,True,closed,3244,1780523753,2026-06-03T21:44:55.180490+00:00,
3077107668,OpenAI_Codex,theosanderson,19732295,380002519,https://github.com/theosanderson/taxonium/pull/674,https://api.github.com/repos/theosanderson/taxonium/pulls/674,ok,200,85,84,5,2,OWNER,False,False,False,closed,3243,1780523753,2026-06-03T21:44:56.338741+00:00,
3127143865,OpenAI_Codex,rgerhards,1482123,10458362,https://github.com/rsyslog/rsyslog/pull/5665,https://api.github.com/repos/rsyslog/rsyslog/pulls/5665,ok,200,225,3,8,1,MEMBER,False,False,True,closed,3242,1780523753,2026-06-03T21:44:57.590183+00:00,
3245371732,OpenAI_Codex,mikasoukhov,6942548,27703983,https://github.com/StockSharp/StockSharp/pull/486,https://api.github.com/repos/StockSharp/StockSharp/pulls/486,ok,200,59,0,1,1,CONTRIBUTOR,False,False,True,closed,3241,1780523753,2026-06-03T21:44:58.594281+00:00,
3184159908,OpenAI_Codex,sserrata,9343811,460077424,https://github.com/PaloAltoNetworks/docusaurus-openapi-docs/pull/1181,https://api.github.com/repos/PaloAltoNetworks/docusaurus-openapi-docs/pulls/1181,ok,200,5,1,1,1,MEMBER,False,False,True,closed,3240,1780523753,2026-06-03T21:44:59.596921+00:00,
3105430138,OpenAI_Codex,georgi,19498,777230015,https://github.com/nodetool-ai/nodetool/pull/114,https://api.github.com/repos/nodetool-ai/nodetool/pulls/114,ok,200,391,384,4,1,COLLABORATOR,False,False,True,closed,3239,1780523753,2026-06-03T21:45:00.516849+00:00,
3084791973,OpenAI_Codex,binarybaron,86064887,481206475,https://github.com/eigenwallet/core/pull/352,https://api.github.com/repos/eigenwallet/core/pulls/352,ok,200,186,23,7,2,NONE,True,False,False,closed,3238,1780523753,2026-06-03T21:45:01.527986+00:00,
3150065244,OpenAI_Codex,kenkendk,1510755,22636263,https://github.com/duplicati/duplicati/pull/6351,https://api.github.com/repos/duplicati/duplicati/pulls/6351,ok,200,104,0,1,1,MEMBER,False,False,True,closed,3237,1780523753,2026-06-03T21:45:02.530359+00:00,
3165063394,OpenAI_Codex,panarch,2025065,812496927,https://github.com/gluesql/glues/pull/175,https://api.github.com/repos/gluesql/glues/pulls/175,ok,200,25,3,1,2,MEMBER,False,False,True,closed,3236,1780523753,2026-06-03T21:45:03.606137+00:00,
3198503850,Cursor,RSamaium,695902,5628569,https://github.com/RSamaium/CanvasEngine/pull/48,https://api.github.com/repos/RSamaium/CanvasEngine/pulls/48,ok,200,3153,2,7,3,OWNER,False,False,False,closed,3235,1780523753,2026-06-03T21:45:04.711938+00:00,
3180776982,OpenAI_Codex,StephenDev0,158498287,955665884,https://github.com/StephenDev0/StikDebug/pull/207,https://api.github.com/repos/StephenDev0/StikDebug/pulls/207,ok,200,530,20,5,2,OWNER,False,False,False,closed,3234,1780523753,2026-06-03T21:45:05.796971+00:00,
3083736608,OpenAI_Codex,itsababseh,36419647,614765452,https://github.com/Significant-Gravitas/AutoGPT/pull/10014,https://api.github.com/repos/Significant-Gravitas/AutoGPT/pulls/10014,ok,200,52,17,2,7,CONTRIBUTOR,False,False,True,closed,3233,1780523753,2026-06-03T21:45:06.752104+00:00,
3083104390,OpenAI_Codex,marsninja,8206008,422711680,https://github.com/jaseci-labs/jaseci/pull/1923,https://api.github.com/repos/jaseci-labs/jaseci/pulls/1923,ok,200,30,15,1,1,COLLABORATOR,False,False,True,closed,3232,1780523753,2026-06-03T21:45:08.177737+00:00,
3105365084,OpenAI_Codex,marsninja,8206008,422711680,https://github.com/jaseci-labs/jaseci/pull/1992,https://api.github.com/repos/jaseci-labs/jaseci/pulls/1992,ok,200,23,33,5,1,COLLABORATOR,False,False,True,closed,3231,1780523753,2026-06-03T21:45:09.643752+00:00,
3123638556,OpenAI_Codex,satmihir,13845072,853101072,https://github.com/satmihir/fair/pull/17,https://api.github.com/repos/satmihir/fair/pulls/17,ok,200,10,2,1,1,OWNER,False,False,True,closed,3230,1780523753,2026-06-03T21:45:10.857629+00:00,
3112140947,OpenAI_Codex,imgntn,843228,76519330,https://github.com/imgntn/j360/pull/23,https://api.github.com/repos/imgntn/j360/pulls/23,ok,200,361,215,10,1,OWNER,False,False,False,closed,3229,1780523753,2026-06-03T21:45:12.171379+00:00,
3162468500,OpenAI_Codex,tufanbarisyildirim,980848,253221187,https://github.com/tufanbarisyildirim/gonginx/pull/71,https://api.github.com/repos/tufanbarisyildirim/gonginx/pulls/71,ok,200,96,90,12,1,OWNER,False,False,True,closed,3228,1780523753,2026-06-03T21:45:13.301979+00:00,
3085512294,OpenAI_Codex,lalalune,18633264,826170402,https://github.com/elizaOS/eliza/pull/4737,https://api.github.com/repos/elizaOS/eliza/pulls/4737,ok,200,184,20,9,3,MEMBER,False,False,False,closed,3227,1780523753,2026-06-03T21:45:14.321809+00:00,
3223924772,OpenAI_Codex,sashabaranov,677093,288482469,https://github.com/sashabaranov/go-openai/pull/1045,https://api.github.com/repos/sashabaranov/go-openai/pulls/1045,ok,200,3,1,1,2,OWNER,False,False,False,closed,3226,1780523753,2026-06-03T21:45:15.646827+00:00,
3126091983,OpenAI_Codex,juanjosanchez,845864,440485399,https://github.com/Igalia/wolvic/pull/1876,https://api.github.com/repos/Igalia/wolvic/pulls/1876,ok,200,253,0,6,1,CONTRIBUTOR,True,False,False,closed,3225,1780523753,2026-06-03T21:45:17.200573+00:00,
3189924222,OpenAI_Codex,ElectNewt,1971861,440332807,https://github.com/ElectNewt/Distribt/pull/47,https://api.github.com/repos/ElectNewt/Distribt/pulls/47,ok,200,286,22,10,1,OWNER,True,False,False,closed,3224,1780523753,2026-06-03T21:45:18.386671+00:00,
3194020697,Cursor,marcklingen,2834609,643978507,https://github.com/langfuse/langfuse-docs/pull/1727,https://api.github.com/repos/langfuse/langfuse-docs/pulls/1727,ok,200,53,291,6,3,MEMBER,False,False,True,closed,3223,1780523753,2026-06-03T21:45:19.536327+00:00,
3090767416,OpenAI_Codex,peter-lawrey,1070321,13050340,https://github.com/OpenHFT/Java-Runtime-Compiler/pull/153,https://api.github.com/repos/OpenHFT/Java-Runtime-Compiler/pulls/153,ok,200,15,12,1,1,MEMBER,False,False,True,closed,3222,1780523753,2026-06-03T21:45:20.550546+00:00,
3119943791,OpenAI_Codex,praveenjuge,13696888,694469063,https://github.com/praveenjuge/mynaui-icons/pull/16,https://api.github.com/repos/praveenjuge/mynaui-icons/pulls/16,ok,200,31,0,1,1,OWNER,False,False,True,closed,3221,1780523753,2026-06-03T21:45:21.679253+00:00,
3134586800,Cursor,louis030195,25003283,964314175,https://github.com/mediar-ai/terminator/pull/106,https://api.github.com/repos/mediar-ai/terminator/pulls/106,ok,200,1083,0,3,2,CONTRIBUTOR,True,False,False,closed,3220,1780523753,2026-06-03T21:45:22.701738+00:00,
3143361345,OpenAI_Codex,drittich,1222810,135622282,https://github.com/drittich/DnsTube/pull/83,https://api.github.com/repos/drittich/DnsTube/pulls/83,ok,200,57,9,1,3,OWNER,False,False,True,closed,3219,1780523753,2026-06-03T21:45:23.956971+00:00,
